Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
sdv-id-NtGkUR,163,RM,,11089,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.5Fin,8,7,1946,1981,Gable,CompShg,HdBoard,Wd Sdng,,6.0,TA,TA,PConc,TA,TA,No,Unf,159,LwQ,600,1264,1074,GasA,Gd,Y,SBrkr,1090,1766,2,2345,0,0,2,0,3,1,TA,8,Typ,1,,BuiltIn,1961.0,,0,42,TA,TA,Y,85,95,2,846-14-5569,0,0,,,,161,3,2010,COD,Abnorml,259591
sdv-id-uInWwH,83,RL,91.0,14568,Pave,,Reg,HLS,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,2Story,4,5,2002,2010,Hip,CompShg,Wd Sdng,MetalSd,BrkFace,29.0,Gd,TA,PConc,Gd,TA,Gd,ALQ,275,Unf,825,72,1276,GasA,TA,Y,SBrkr,1948,481,5,2485,0,0,3,0,4,1,TA,8,Typ,0,TA,,1999.0,RFn,1,527,TA,TA,Y,28,178,0,507-19-1364,2,0,,,,50,4,2007,WD,Normal,320896
sdv-id-prCTQO,115,RL,75.0,9907,Pave,,IR1,Lvl,AllPub,Inside,Sev,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,2007,2010,Gable,CompShg,Plywood,MetalSd,,5.0,TA,TA,PConc,Ex,TA,Av,LwQ,442,Unf,392,303,1188,GasA,Ex,Y,SBrkr,1543,667,0,1749,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2009.0,RFn,3,889,TA,TA,Y,19,107,0,193-76-2591,0,0,,,,1490,5,2009,WD,Normal,349156
sdv-id-EYZJOJ,184,RL,98.0,15817,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,TwnhsE,1Story,6,5,1982,1987,Gable,CompShg,HdBoard,CmentBd,BrkFace,82.0,TA,TA,PConc,Gd,TA,No,ALQ,358,Unf,623,41,737,GasA,Ex,Y,SBrkr,1131,1865,0,3198,1,0,3,1,3,1,TA,10,Typ,1,Gd,Attchd,1997.0,Unf,1,325,TA,TA,Y,4,52,4,846-42-5143,2,0,,,,0,4,2009,WD,Normal,336678
sdv-id-zXdktX,125,RL,61.0,9779,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1995,2004,Gable,CompShg,HdBoard,Wd Sdng,,9.0,TA,TA,PConc,TA,TA,Mn,Unf,1077,Unf,606,33,1289,GasA,Ex,Y,SBrkr,1237,413,1,1611,1,0,2,1,2,1,TA,7,Min2,0,,Detchd,1992.0,Fin,2,265,TA,TA,Y,48,75,0,733-64-0837,365,0,,,,10936,10,2006,WD,Family,187349
sdv-id-HGTBVR,111,RL,69.0,13637,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,RRNn,Norm,1Fam,1Story,6,6,2008,2010,Gable,CompShg,VinylSd,Wd Shng,BrkFace,33.0,TA,TA,CBlock,Gd,TA,No,GLQ,425,Unf,96,1563,1493,GasA,Ex,Y,SBrkr,1913,102,3,2238,0,0,2,0,2,1,Gd,8,Typ,1,TA,Attchd,1999.0,Fin,1,821,TA,TA,Y,14,225,0,576-59-7848,5,0,,,,545,8,2007,WD,Normal,411992
sdv-id-NFxnoH,51,RL,,8307,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,9,7,1963,2004,Gable,CompShg,VinylSd,Plywood,,0.0,TA,TA,PConc,TA,TA,No,GLQ,804,ALQ,1253,15,981,GasA,Gd,Y,SBrkr,960,26,7,650,1,0,1,0,2,1,TA,4,Typ,1,Fa,Attchd,1965.0,RFn,2,441,TA,TA,Y,11,76,2,122-55-1312,0,0,,,,110,3,2009,New,Normal,105619
sdv-id-UoTXlM,99,RM,65.0,22312,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Feedr,Norm,1Fam,1Story,6,5,1960,1950,Gable,CompShg,MetalSd,Plywood,,5.0,Gd,TA,CBlock,Ex,TA,No,GLQ,266,Unf,581,14,418,GasA,Fa,Y,FuseF,708,975,3,782,0,0,1,0,3,1,TA,4,Typ,1,Gd,BuiltIn,1967.0,Unf,1,91,TA,TA,Y,0,44,0,627-80-3068,3,0,,,,2650,3,2010,WD,Normal,72438
sdv-id-hGMCic,47,RL,107.0,10468,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,6,1991,2010,Hip,CompShg,Plywood,HdBoard,BrkFace,131.0,Gd,TA,CBlock,Gd,TA,Mn,LwQ,390,Unf,298,1090,1392,GasA,Ex,Y,SBrkr,2020,302,0,2333,0,0,2,1,2,1,TA,9,Typ,1,TA,Attchd,1980.0,Unf,1,175,TA,,Y,64,70,0,024-55-3271,0,0,,,,3918,6,2006,WD,Normal,267242
sdv-id-DIazhL,56,RL,76.0,8722,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1979,1979,Gable,CompShg,Wd Sdng,VinylSd,,1.0,TA,TA,PConc,TA,TA,No,GLQ,611,Unf,434,91,1120,GasA,Fa,N,SBrkr,1071,158,0,901,0,0,2,0,3,1,TA,6,Typ,1,,Attchd,1974.0,Fin,3,89,TA,TA,P,4,53,3,177-63-7760,2,0,,,,7780,5,2010,WD,Normal,89290
sdv-id-YgwOYH,55,RH,55.0,4292,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,8,5,1953,1990,Gable,CompShg,Wd Sdng,Plywood,,9.0,TA,TA,PConc,TA,TA,No,Rec,1161,BLQ,481,3,649,GasA,Ex,Y,SBrkr,857,377,5,1047,0,0,1,0,0,1,TA,6,Typ,0,Gd,,1967.0,Unf,2,337,TA,TA,Y,0,37,2,645-52-0855,0,0,,,,1402,9,2007,WD,Abnorml,86903
sdv-id-EleOgu,129,RL,85.0,14317,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,2004,2010,Gable,CompShg,VinylSd,Wd Sdng,BrkFace,109.0,Gd,TA,CBlock,TA,TA,No,GLQ,263,Unf,503,494,1350,GasA,TA,Y,SBrkr,1252,1282,0,2018,0,0,2,1,4,1,TA,8,Typ,1,,Detchd,,Unf,2,127,TA,TA,Y,73,159,0,540-70-2750,378,0,,,,2193,5,2006,WD,Partial,170459
sdv-id-LGgVBm,171,FV,54.0,2853,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,5,5,1968,2003,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,42.0,TA,TA,Slab,Gd,Gd,No,GLQ,230,Unf,196,395,782,GasA,Ex,Y,SBrkr,902,1570,1,1599,0,0,2,0,2,1,Gd,7,Typ,2,TA,Detchd,1966.0,Unf,2,368,TA,TA,Y,64,46,1,576-52-1413,0,0,,MnPrv,,307,5,2010,WD,Normal,227489
sdv-id-XDlzHW,66,RL,79.0,16086,Pave,,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,5,1928,2003,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,130,Unf,284,884,932,GasA,Gd,Y,SBrkr,1071,701,0,1281,0,0,1,0,2,1,Ex,6,Typ,0,,Attchd,1945.0,Fin,2,959,TA,TA,Y,0,34,5,724-50-3162,1,0,,MnPrv,,14230,3,2006,WD,Normal,162575
sdv-id-FPHJJC,104,RM,73.0,12273,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,2010,Gable,CompShg,VinylSd,MetalSd,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,ALQ,668,Unf,582,15,991,GasA,Ex,Y,FuseA,1394,793,0,1760,1,0,1,0,3,1,Gd,7,Typ,1,Gd,,1997.0,Unf,3,37,TA,TA,Y,4,52,0,822-30-0802,0,0,,,,157,11,2009,WD,Normal,166454
sdv-id-IiCwlB,170,RL,117.0,30334,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,7,2010,2001,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,Gd,TA,CBlock,Ex,TA,No,ALQ,1216,Rec,608,591,1984,GasA,Ex,Y,SBrkr,1457,1079,1,2160,0,0,2,1,3,1,Gd,8,Typ,1,Fa,Attchd,2008.0,RFn,2,1418,TA,TA,Y,55,101,0,247-75-6407,1,0,,,,176,7,2006,WD,Normal,416042
sdv-id-nznGJj,76,RM,66.0,12728,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,3,1927,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,TA,TA,No,Unf,244,Unf,859,357,486,GasA,Ex,Y,SBrkr,524,1290,0,812,0,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1932.0,Unf,2,494,Fa,TA,Y,14,118,8,752-10-4965,0,0,,GdWo,,4758,10,2007,WD,Normal,94485
sdv-id-xTaHSM,187,RL,99.0,20420,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,PosA,Norm,1Fam,1.5Fin,4,5,2005,2008,Gable,Metal,Wd Sdng,VinylSd,BrkFace,45.0,Gd,TA,CBlock,Gd,TA,No,ALQ,671,Unf,134,789,1330,GasA,Ex,Y,FuseA,1111,1649,0,2340,0,0,2,2,3,1,TA,8,Typ,1,,Attchd,2000.0,Fin,1,13,Fa,TA,Y,71,105,0,671-66-0430,14,0,,MnPrv,,1030,4,2008,WD,Normal,305640
sdv-id-dwNaIK,184,RL,44.0,7613,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAe,Norm,1Fam,SLvl,7,5,1973,2010,Gable,CompShg,Wd Sdng,Plywood,BrkFace,47.0,TA,TA,PConc,TA,TA,Gd,Rec,684,Unf,831,1,993,GasA,Ex,Y,SBrkr,966,1063,0,1055,0,0,2,0,3,1,TA,7,Typ,0,Gd,BuiltIn,1991.0,Unf,1,123,,Fa,Y,81,84,0,588-92-0581,0,0,,,,4355,7,2006,WD,Normal,177810
sdv-id-ladTlL,127,RL,,5849,Pave,,IR2,Lvl,AllPub,Corner,Gtl,NridgHt,Feedr,Norm,1Fam,1.5Fin,5,5,1992,2010,Mansard,CompShg,HdBoard,HdBoard,,16.0,TA,TA,CBlock,TA,TA,No,GLQ,1206,Unf,560,56,1139,GasA,Ex,Y,SBrkr,1401,328,21,1639,0,0,2,0,3,1,TA,7,Typ,1,,Attchd,1982.0,Unf,2,359,TA,TA,Y,2,35,0,449-93-7003,0,0,,,,2533,2,2008,WD,Normal,237281
sdv-id-dVvWQk,37,RL,113.0,14584,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,5,1948,1984,Gable,CompShg,MetalSd,MetalSd,Stone,29.0,TA,TA,CBlock,TA,TA,No,GLQ,371,Unf,597,442,971,GasA,Gd,Y,SBrkr,1147,68,2,944,1,0,1,0,3,1,TA,6,Typ,1,,Detchd,1942.0,Fin,1,182,TA,TA,Y,163,17,0,762-50-5471,0,0,,MnPrv,,5974,12,2010,WD,Normal,92913
sdv-id-TRmTxb,113,RM,76.0,11032,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SFoyer,6,9,1964,1976,Gable,CompShg,AsbShng,Wd Sdng,,1.0,Gd,TA,PConc,TA,TA,No,BLQ,65,BLQ,923,417,867,GasA,TA,Y,SBrkr,942,1776,0,1696,0,0,2,0,2,1,TA,7,Typ,0,,Attchd,1986.0,Fin,2,393,TA,TA,Y,0,78,22,437-52-8081,16,0,,,,65,8,2009,COD,Normal,165216
sdv-id-rFofVo,43,RL,63.0,11301,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,8,5,1974,2000,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,TA,TA,No,Unf,1280,Unf,720,867,1192,GasA,Gd,Y,SBrkr,1390,350,0,1545,1,0,2,1,2,1,Gd,5,Min2,2,TA,Attchd,1967.0,Fin,2,164,TA,TA,Y,0,84,10,730-51-6545,0,0,,,,20,7,2008,WD,Normal,107220
sdv-id-JaTKbA,54,RL,73.0,10940,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Artery,Norm,1Fam,1Story,7,7,2000,2010,Gable,CompShg,VinylSd,HdBoard,BrkFace,47.0,TA,TA,BrkTil,Gd,TA,Av,GLQ,701,Unf,799,10,1061,GasA,Ex,Y,SBrkr,1103,816,0,1645,0,0,2,1,3,1,Gd,7,Typ,0,,Detchd,2004.0,RFn,1,104,TA,TA,Y,4,161,0,018-03-9045,81,0,,,,409,2,2007,WD,Normal,203463
sdv-id-LsrPrN,62,RL,,5858,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,TA,TA,PConc,Gd,TA,Av,GLQ,1183,Unf,385,1403,1735,GasA,Ex,Y,SBrkr,1300,113,0,1271,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2010.0,Fin,2,984,TA,TA,Y,20,132,0,572-80-2263,18,0,,,,222,5,2006,WD,Normal,328991
sdv-id-wgUysR,85,RL,,5776,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,1996,2002,Hip,CompShg,BrkFace,Stucco,,4.0,TA,TA,PConc,TA,TA,Av,ALQ,669,Unf,616,12,895,GasA,TA,Y,SBrkr,1274,1336,2,2440,1,0,2,0,4,1,Gd,7,Typ,1,,Attchd,1995.0,RFn,2,971,TA,TA,Y,119,125,0,262-62-8383,0,0,,,,1567,5,2008,New,Normal,234629
sdv-id-fMFkBR,73,RL,,6693,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,Duplex,1Story,6,5,1999,1950,Gable,CompShg,Plywood,MetalSd,,6.0,Gd,TA,CBlock,Gd,TA,No,ALQ,1270,Unf,65,490,1522,GasA,Ex,Y,SBrkr,1531,29,0,1219,1,0,1,1,2,1,TA,5,Typ,1,,Attchd,1973.0,Unf,2,283,TA,TA,Y,0,15,0,873-49-5487,4,0,,,,3303,6,2007,New,Normal,131643
sdv-id-CMQpho,130,RM,33.0,2152,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,6,1983,1971,Gable,CompShg,CemntBd,MetalSd,BrkFace,67.0,Gd,TA,PConc,TA,TA,Gd,GLQ,496,Unf,743,27,892,GasA,Gd,N,SBrkr,935,619,3,1017,1,0,1,0,3,1,Gd,6,Typ,0,,Attchd,1987.0,Fin,2,203,TA,TA,Y,0,97,0,037-13-5370,0,0,,,,350,8,2006,WD,Normal,65869
sdv-id-UpkJdP,78,RL,101.0,6469,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,4,6,2006,1976,Gable,CompShg,CemntBd,HdBoard,Stone,30.0,TA,TA,PConc,Gd,TA,No,Unf,212,Unf,149,2336,1723,GasA,TA,Y,SBrkr,1726,1252,0,2650,0,0,1,0,3,1,TA,10,Typ,0,,Attchd,2009.0,RFn,2,208,TA,TA,Y,0,72,2,775-98-4590,0,0,,,,5598,3,2007,WD,Normal,252226
sdv-id-tqalAb,130,RL,74.0,9647,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1982,1971,Gable,CompShg,HdBoard,Plywood,Stone,20.0,TA,TA,CBlock,TA,TA,No,Unf,1096,Unf,674,259,1562,GasA,TA,Y,SBrkr,1289,688,0,1580,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1969.0,Fin,1,146,TA,TA,Y,1,61,0,280-51-2167,1,0,,,,2431,5,2009,WD,Normal,114339
sdv-id-JcDBDv,39,RL,65.0,6795,Pave,,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,7,8,1943,1964,Gable,CompShg,MetalSd,VinylSd,,3.0,TA,TA,PConc,TA,TA,Mn,BLQ,145,Unf,186,569,749,GasA,Ex,Y,SBrkr,959,70,3,791,0,1,2,0,3,1,Ex,5,Typ,0,,Attchd,1965.0,Unf,3,84,TA,TA,N,1,6,13,637-85-2522,0,0,,,,0,5,2007,WD,Abnorml,84212
sdv-id-FhcXkE,111,RM,90.0,17128,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1927,1952,Hip,CompShg,BrkFace,Plywood,BrkFace,91.0,TA,TA,CBlock,TA,TA,Mn,GLQ,1933,Unf,260,268,1523,GasA,Gd,Y,SBrkr,1426,1535,6,2870,1,0,1,1,2,1,TA,9,Typ,1,Gd,Detchd,1940.0,Fin,2,559,TA,TA,Y,0,73,2,474-49-3743,238,0,,MnPrv,,1932,5,2008,WD,Normal,244914
sdv-id-DfQJdC,34,RM,64.0,7086,Pave,,Reg,HLS,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1881,1951,Hip,CompShg,HdBoard,MetalSd,Stone,1.0,TA,Gd,CBlock,TA,TA,No,ALQ,358,Unf,189,947,728,GasA,Ex,Y,FuseA,963,121,3,813,0,0,1,0,3,1,TA,5,Typ,1,,BuiltIn,1909.0,Unf,1,21,TA,,Y,0,36,33,200-01-3295,0,0,,,,1138,8,2009,WD,Normal,76854
sdv-id-TluFsu,35,RM,91.0,12699,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1982,1977,Gable,CompShg,MetalSd,Wd Shng,BrkFace,73.0,Gd,TA,CBlock,TA,TA,No,BLQ,221,Unf,1081,627,1739,GasA,Ex,Y,SBrkr,1775,368,0,2030,0,0,2,0,3,1,Gd,6,Typ,2,Gd,Attchd,1999.0,RFn,2,1038,TA,TA,Y,0,149,1,431-03-1660,1,0,,,,1681,9,2007,WD,Normal,150162
sdv-id-nhmiCE,95,RM,,6085,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,2.5Unf,6,6,1887,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,26.0,TA,Gd,CBlock,Gd,TA,No,Unf,439,Unf,100,136,575,GasA,Ex,Y,SBrkr,811,1309,9,1577,1,0,1,0,3,1,TA,8,Typ,0,,Detchd,1923.0,Unf,1,60,,TA,Y,1,30,2,146-21-6362,5,0,,,,5,3,2006,WD,Normal,88958
sdv-id-rqZNaQ,132,FV,48.0,6680,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,6,1979,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.0,TA,TA,PConc,Gd,TA,No,ALQ,194,Unf,357,265,833,GasA,TA,Y,SBrkr,1355,1613,2,2752,0,0,2,1,1,1,Gd,10,Typ,0,Gd,Detchd,1989.0,RFn,3,167,TA,TA,Y,137,237,0,845-95-7161,0,0,,,,64,3,2010,WD,Normal,245997
sdv-id-iPrnXE,141,RL,63.0,6236,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1956,1980,Gable,CompShg,Plywood,Plywood,,1.0,TA,TA,CBlock,TA,TA,No,Unf,265,Unf,269,903,1190,GasA,TA,Y,SBrkr,1016,1043,21,1750,2,0,2,1,3,1,Ex,8,Typ,1,TA,Attchd,1966.0,Unf,1,187,,TA,Y,35,78,1,054-19-4820,9,0,,,,30,4,2007,WD,Normal,136299
sdv-id-rECvzQ,94,RL,,14708,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,7,5,1999,2010,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,17.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,473,Unf,549,60,1049,GasA,Ex,Y,SBrkr,1593,341,0,1883,0,0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,2004.0,RFn,1,426,TA,TA,Y,1,156,0,108-04-3737,277,0,,MnPrv,,334,4,2006,WD,Normal,242292
sdv-id-clYvUG,90,RL,,7556,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,9,5,2000,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,590,Unf,110,394,1146,GasA,Ex,Y,SBrkr,1391,233,0,1140,0,0,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,,Fin,1,457,TA,TA,Y,15,54,0,817-46-1719,85,0,,,,382,7,2008,WD,Normal,248369
sdv-id-wdPbTO,81,RL,62.0,5152,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,5,5,1976,2007,Gable,CompShg,CemntBd,Wd Sdng,BrkFace,24.0,TA,TA,CBlock,TA,TA,No,BLQ,735,Unf,299,2159,1264,GasA,Ex,Y,SBrkr,1364,777,0,1946,0,0,2,1,2,1,TA,8,Typ,1,Ex,BuiltIn,1992.0,RFn,2,275,TA,TA,Y,20,53,0,309-40-5284,146,0,,,,743,11,2010,New,Family,206341
sdv-id-AWFGGQ,51,RL,,8874,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,6,1979,2010,Gable,CompShg,VinylSd,HdBoard,,0.0,TA,TA,BrkTil,,TA,No,Unf,151,Unf,37,1073,1090,GasA,Ex,Y,SBrkr,1153,259,9,1375,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1984.0,RFn,1,41,TA,TA,Y,6,96,0,391-80-5546,0,0,,,,781,7,2009,WD,Normal,174267
sdv-id-SzqjEO,190,FV,39.0,5296,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,TwnhsE,SLvl,7,8,1949,1966,Gable,CompShg,HdBoard,HdBoard,,1.0,Gd,TA,PConc,TA,TA,No,GLQ,54,Unf,265,61,432,GasA,Ex,Y,SBrkr,664,1646,6,1357,0,0,1,1,2,3,Gd,6,Typ,1,Gd,,1985.0,Fin,1,172,TA,,Y,1,53,2,833-23-7711,1,0,,,,2059,10,2007,WD,Partial,81472
sdv-id-QZcyhH,65,RL,94.0,12846,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Feedr,Norm,1Fam,1Story,6,5,2010,2010,Gable,CompShg,VinylSd,VinylSd,,40.0,Gd,TA,PConc,Ex,TA,No,GLQ,553,Unf,61,928,1345,GasA,Ex,Y,SBrkr,1091,648,1,1646,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,2010.0,RFn,1,326,TA,TA,N,154,93,0,728-42-9346,0,0,,,,793,2,2007,WD,Normal,258634
sdv-id-oxIJvk,97,RL,64.0,5814,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,4,5,1989,1993,Gable,CompShg,HdBoard,MetalSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,672,Unf,346,1,487,GasA,Gd,Y,SBrkr,662,1088,0,824,1,0,2,0,4,1,Gd,4,Typ,0,Gd,Basment,1977.0,Unf,3,199,Fa,TA,Y,76,34,0,147-48-6751,0,0,,MnWw,,2566,7,2009,WD,Normal,110141
sdv-id-oSndpZ,63,RL,67.0,5826,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,4,5,2005,2001,Gable,CompShg,Wd Sdng,Plywood,,15.0,Gd,TA,PConc,Gd,TA,No,Unf,278,Unf,96,611,1269,GasA,Ex,Y,SBrkr,1573,56,1,1966,0,0,0,0,3,1,Gd,6,Typ,1,,Detchd,2009.0,Unf,2,97,TA,TA,Y,26,98,0,282-79-6879,0,0,,,,163,6,2006,WD,Normal,297592
sdv-id-rDASqk,60,RL,46.0,10382,Pave,,IR1,Low,AllPub,Corner,Gtl,MeadowV,Norm,Norm,1Fam,2Story,6,5,2003,1963,Gable,Roll,Stucco,Plywood,,21.0,Gd,TA,CBlock,Ex,,No,Unf,350,Unf,411,621,1452,GasA,Ex,Y,SBrkr,1316,777,0,1647,0,0,2,1,2,1,Gd,5,Typ,1,TA,Attchd,1986.0,Fin,2,842,TA,TA,Y,3,149,0,606-52-2722,0,0,,,,103,10,2007,WD,Partial,286484
sdv-id-OPVsfE,32,RL,,5960,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1967,1958,Hip,CompShg,HdBoard,Wd Sdng,,0.0,TA,Fa,CBlock,TA,TA,No,GLQ,1546,Unf,947,423,1806,GasA,Ex,Y,SBrkr,1699,33,1,1808,1,0,1,0,4,1,TA,7,Typ,1,,BuiltIn,1975.0,Unf,0,1,Po,TA,Y,19,109,0,284-59-4527,16,0,,,,4440,4,2007,WD,Abnorml,165247
sdv-id-PGEaSC,185,RL,31.0,4722,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,RRAn,Norm,Twnhs,2Story,8,7,2004,2008,Hip,CompShg,MetalSd,VinylSd,BrkFace,67.0,Ex,TA,PConc,Gd,TA,No,ALQ,80,Unf,48,107,170,GasA,Ex,Y,SBrkr,619,1827,0,1484,0,1,1,1,3,1,Gd,7,Typ,0,,Attchd,1994.0,Unf,2,230,TA,TA,Y,0,56,0,845-01-9652,28,0,,,,3256,11,2007,WD,Partial,192402
sdv-id-kavEum,110,RL,,3734,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,5,1992,1952,Gable,CompShg,Stucco,Wd Sdng,,44.0,TA,TA,BrkTil,Ex,TA,No,GLQ,513,Unf,531,17,652,GasA,Ex,Y,FuseA,1109,1573,0,1865,0,0,1,0,3,1,TA,7,Typ,0,,Attchd,1991.0,Unf,2,570,TA,TA,Y,2,111,0,382-20-9422,0,0,,,,1278,4,2006,WD,Normal,108772
